id_cliente,idade,sexo,estado_civil,escolaridade,estado,renda_mensal,comprometimento_renda,score_bureau_entrada,segmento,canal_aquisicao,data_cadastro,flag_fraude
1073,25,M,Solteiro,Médio,GO,3964.22,0.293,556,Standard,App,2022-01-20,False
1074,47,M,Viúvo,Pós-graduação,GO,3846.68,0.285,752,Standard,Parceiro,2019-12-16,False
1075,58,M,Viúvo,Superior,MG,6808.23,0.237,782,Plus,App,2021-10-26,False
1076,32,F,Divorciado,Médio,MG,2524.98,0.249,482,Standard,App,2019-06-28,False
1077,45,F,Casado,Médio,RJ,2987.72,0.387,801,Standard,App,2021-04-23,False
1078,36,F,Casado,Médio,PR,1774.96,0.192,569,Standard,Indicação,2021-09-13,False
1079,27,M,Divorciado,Superior,PR,8125.59,0.395,646,Plus,App,2021-12-08,False
1080,73,M,Casado,Médio,PR,1357.22,0.453,572,Standard,Web,2019-07-10,False
1081,51,M,Solteiro,Médio,SP,5209.26,0.209,614,Plus,Parceiro,2019-02-17,False
1082,40,M,Viúvo,Pós-graduação,Outros,7742.05,0.425,266,Standard,Web,2020-03-27,False
1083,37,M,Divorciado,Pós-graduação,SP,4711.22,0.406,572,Standard,App,2021-10-22,False
1084,56,M,Solteiro,Superior,SP,12209.53,0.384,497,Standard,Indicação,2025-07-21,False
1085,24,M,Solteiro,Pós-graduação,SP,9185.45,0.204,880,Premium,App,2023-08-18,False
1086,50,F,Divorciado,Superior,SP,14275.8,0.266,935,Premium,Web,2023-03-17,False
1087,31,M,Solteiro,Superior,RJ,10129.24,0.266,782,Premium,App,2020-07-23,False
1088,68,M,Casado,Superior,SP,3690.18,0.531,552,Standard,App,2019-04-04,False
1089,62,F,Solteiro,Médio,SP,2683.51,0.279,433,Standard,App,2025-01-19,False
1090,61,F,Solteiro,Médio,SP,2974.69,0.258,485,Standard,App,2021-04-30,False
1091,26,M,Casado,Médio,SP,6006.07,0.142,886,Plus,Parceiro,2019-03-03,False
1092,22,F,Viúvo,Superior,Outros,6844.92,0.163,527,Standard,App,2021-06-25,False
1093,44,M,Casado,Médio,MG,3058.01,0.198,249,Standard,Indicação,2022-04-27,False
1094,38,M,Solteiro,Médio,SP,2533.7,0.323,716,Standard,App,2020-07-06,False
1095,59,F,Solteiro,Médio,MG,2730.11,0.109,784,Standard,App,2018-02-12,False
1096,58,M,Solteiro,Médio,RS,5375.84,0.2,838,Plus,Web,2021-11-15,False
1097,40,F,Viúvo,Médio,MG,2805.19,0.057,721,Standard,Parceiro,2018-07-04,False
1098,27,M,Casado,Superior,SP,4514.3,0.448,764,Plus,Web,2021-01-08,False
1099,36,M,Viúvo,Superior,PR,4147.45,0.293,599,Plus,App,2024-03-15,False
1100,46,M,Divorciado,Médio,SP,2122.8,0.317,276,Standard,Parceiro,2026-05-26,False
1101,32,M,Casado,Fundamental,SP,892.92,0.149,556,Standard,Indicação,2020-09-27,False
1102,36,M,Solteiro,Médio,Outros,1924.05,0.419,652,Standard,Indicação,2018-04-03,False
1103,31,M,Viúvo,Superior,RJ,11634.31,0.46,662,Plus,App,2021-04-17,False
1104,21,M,Solteiro,Superior,SP,4960.21,0.288,576,Standard,App,2020-04-25,True
1105,52,M,Divorciado,Fundamental,SP,2559.96,0.223,437,Standard,App,2025-01-22,False
1106,74,M,Casado,Superior,BA,1592.6,0.346,420,Standard,Indicação,2022-10-10,False
1107,72,M,Solteiro,Fundamental,SP,2391.55,0.368,828,Standard,Parceiro,2020-11-22,False
1108,70,M,Casado,Médio,RJ,2582.98,0.384,835,Standard,Indicação,2023-05-31,False
1109,55,M,Solteiro,Pós-graduação,SP,7467.59,0.36,631,Plus,App,2020-08-10,False
1110,60,F,Casado,Médio,SP,3065.16,0.396,618,Standard,Parceiro,2021-06-03,False
1111,21,NB,Casado,Médio,RJ,2185.2,0.197,431,Standard,App,2025-06-10,False
1112,29,M,Solteiro,Médio,SP,968.2,0.389,643,Standard,Parceiro,2019-12-15,False
1113,58,M,Casado,Superior,RJ,8722.2,0.226,893,Premium,App,2020-06-25,False
1114,74,F,Casado,Pós-graduação,SP,10727.39,0.05,456,Standard,Indicação,2024-12-20,False
1115,69,F,Divorciado,Pós-graduação,Outros,8119.92,0.224,704,Premium,App,2021-02-25,False
1116,53,F,Divorciado,Fundamental,RS,1110.37,0.214,630,Standard,App,2020-07-03,False
1117,24,F,Casado,Fundamental,SP,863.17,0.309,626,Standard,App,2018-06-21,False
1118,73,F,Viúvo,Superior,SP,6151.49,0.381,845,Plus,App,2020-12-16,False
1119,36,M,Solteiro,Médio,BA,6273.53,0.303,902,Plus,App,2021-04-29,False
1120,20,M,Solteiro,Superior,BA,6088.07,0.521,582,Plus,App,2020-11-25,False
1121,61,F,Solteiro,Superior,RJ,2754.86,0.217,669,Standard,App,2020-04-27,False
1122,27,F,Divorciado,Fundamental,SP,2014.45,0.05,578,Standard,Web,2020-09-25,False
1123,35,F,Solteiro,Superior,MG,5355.25,0.313,517,Standard,App,2021-12-19,False
1124,56,NB,Divorciado,Médio,SP,4313.03,0.215,631,Plus,App,2025-01-16,False
1125,73,M,Casado,Médio,SP,3792.35,0.15,681,Standard,Indicação,2021-12-31,False
1126,69,M,Solteiro,Médio,SP,800.0,0.244,582,Standard,Parceiro,2021-12-25,False
1127,27,F,Casado,Médio,BA,3677.53,0.186,462,Standard,App,2024-02-08,False
1128,28,F,Casado,Superior,RJ,3330.12,0.198,517,Standard,Indicação,2019-09-05,False
1129,64,F,Casado,Superior,SP,2701.71,0.463,510,Standard,Web,2020-06-05,False
1130,36,F,Divorciado,Pós-graduação,SP,8645.64,0.295,527,Standard,App,2018-08-22,False
1131,22,NB,Casado,Pós-graduação,RS,11667.15,0.248,726,Premium,App,2020-08-24,False
1132,51,M,Solteiro,Médio,MG,1232.76,0.472,615,Standard,App,2026-05-26,False
1133,55,M,Casado,Fundamental,PR,2560.17,0.245,709,Standard,Web,2020-07-22,False
1134,74,M,Solteiro,Superior,MG,8056.0,0.132,518,Standard,App,2024-08-23,False
1135,45,M,Divorciado,Pós-graduação,MG,9725.78,0.121,577,Standard,App,2019-01-19,False
1136,63,F,Solteiro,Médio,RJ,1814.5,0.27,781,Standard,Web,2021-02-21,False
1137,48,M,Casado,Médio,Outros,1715.89,0.083,539,Standard,Parceiro,2020-08-27,False
1138,70,F,Casado,Médio,CE,4676.67,0.139,602,Plus,App,2019-12-19,False
1139,45,M,Solteiro,Fundamental,RJ,845.5,0.234,527,Standard,App,2020-10-01,False
1140,56,F,Casado,Superior,PR,9365.04,0.416,813,Premium,Indicação,2022-01-06,False
1141,72,M,Solteiro,Médio,SP,2578.02,0.435,737,Standard,Parceiro,2021-04-12,False
1142,68,F,Casado,Superior,SP,5242.67,0.359,760,Plus,App,2024-06-13,True
1143,40,M,Casado,Superior,SP,2341.3,0.28,573,Standard,App,2025-03-20,False
1144,46,M,Solteiro,Superior,BA,5110.97,0.212,481,Standard,Web,2021-03-30,False
1145,51,M,Solteiro,Médio,Outros,3805.37,0.327,857,Standard,Parceiro,2026-03-08,False
1146,25,F,Casado,Médio,PR,1435.36,0.494,679,Standard,App,2018-11-28,False
1147,31,M,Casado,Superior,PR,7057.32,0.297,562,Standard,Web,2020-04-25,False
1148,58,F,Casado,Superior,SP,5750.31,0.225,810,Plus,Indicação,2020-12-12,False
1149,22,F,Solteiro,Médio,Outros,2029.4,0.261,491,Standard,Web,2021-09-11,False
1150,52,M,Solteiro,Superior,SP,8432.43,0.248,840,Premium,App,2021-07-13,False
1151,45,M,Casado,Fundamental,Outros,800.0,0.346,758,Standard,App,2021-08-18,False
1152,45,M,Divorciado,Superior,SP,6540.99,0.188,491,Standard,Indicação,2025-02-07,False
1153,66,M,Casado,Fundamental,SP,4045.09,0.329,672,Plus,App,2020-04-27,False
1154,33,M,Casado,Médio,MG,5752.25,0.348,720,Plus,App,2024-02-08,True
1155,63,F,Casado,Médio,SP,3402.54,0.321,949,Standard,Indicação,2021-08-02,False
1156,62,F,Casado,Fundamental,SP,1547.97,0.15,456,Standard,Indicação,2021-04-13,False
1157,74,M,Divorciado,Fundamental,PR,1309.81,0.262,758,Standard,App,2020-06-02,False
1158,64,F,Solteiro,Fundamental,BA,1547.01,0.217,563,Standard,App,2020-06-10,False
1159,46,F,Casado,Médio,SP,3674.89,0.271,412,Standard,Indicação,2020-10-27,False
1160,38,M,Solteiro,Superior,MG,3673.43,0.2,569,Standard,Indicação,2023-06-07,False
1161,62,F,Solteiro,Fundamental,RS,2628.72,0.429,573,Standard,App,2021-03-21,False
1162,70,F,Solteiro,Superior,SP,15979.85,0.302,585,Plus,App,2019-08-03,False
1163,34,F,Solteiro,Superior,RJ,5332.43,0.086,649,Plus,App,2023-05-21,False
1164,39,F,Solteiro,Médio,RS,1429.64,0.12,693,Standard,Parceiro,2022-03-02,False
1165,46,M,Solteiro,Fundamental,CE,918.89,0.425,586,Standard,Parceiro,2025-10-10,False
1166,24,M,Solteiro,Superior,RJ,8109.46,0.258,563,Standard,Indicação,2021-06-16,False
1167,35,NB,Solteiro,Superior,PR,5338.13,0.233,585,Plus,Indicação,2022-01-20,False
1168,27,M,Solteiro,Médio,MG,4340.7,0.415,593,Plus,App,2021-03-25,False
1169,62,M,Solteiro,Superior,PR,4211.97,0.262,623,Plus,App,2022-05-22,False
1170,46,M,Divorciado,Fundamental,SC,2726.72,0.137,730,Standard,App,2021-01-13,False
1171,52,M,Casado,Médio,MG,2586.92,0.145,611,Standard,App,2019-06-18,False
1172,22,M,Solteiro,Superior,SP,3813.3,0.355,391,Standard,App,2026-03-31,False
1173,50,F,Solteiro,Médio,CE,2291.3,0.524,490,Standard,App,2022-11-20,False
1174,58,M,Casado,Superior,RS,3022.91,0.381,601,Standard,Web,2021-10-24,False
1175,57,M,Solteiro,Médio,RS,7570.8,0.234,790,Plus,Indicação,2021-03-29,False
1176,63,M,Solteiro,Superior,MG,5241.24,0.253,786,Plus,Parceiro,2022-10-10,False
1177,24,F,Solteiro,Médio,SP,3864.67,0.286,836,Standard,Indicação,2019-05-17,False
1178,49,F,Casado,Médio,MG,2140.81,0.05,586,Standard,Parceiro,2020-07-16,False
1179,45,F,Casado,Médio,MG,1654.76,0.283,668,Standard,App,2019-05-11,False
1180,68,F,Casado,Médio,RJ,2490.99,0.35,368,Standard,App,2019-05-15,False
1181,57,M,Solteiro,Superior,SP,9538.58,0.493,716,Premium,Indicação,2018-04-09,False
1182,72,F,Solteiro,Fundamental,SC,1387.39,0.411,408,Standard,App,2023-05-03,False
1183,19,F,Divorciado,Fundamental,RJ,1164.77,0.512,547,Standard,App,2020-02-05,False
1184,43,F,Casado,Médio,PR,3026.33,0.482,1000,Standard,Indicação,2024-04-17,False
1185,58,F,Casado,Médio,SP,3593.51,0.447,627,Standard,App,2025-03-17,False
1186,23,M,Divorciado,Superior,MG,12505.55,0.283,571,Standard,App,2019-09-15,False
1187,55,M,Casado,Médio,SP,3341.75,0.321,639,Standard,PDV,2022-09-28,False
1188,31,F,Solteiro,Pós-graduação,BA,13108.86,0.08,627,Plus,Indicação,2021-02-22,False
1189,22,M,Casado,Fundamental,RS,2579.06,0.296,438,Standard,App,2025-05-23,False
1190,55,F,Solteiro,Superior,RJ,3090.21,0.348,873,Standard,App,2021-04-03,False
1191,42,M,Casado,Médio,Outros,1729.71,0.246,712,Standard,Web,2020-10-11,False
1192,41,F,Casado,Médio,SP,1628.52,0.095,610,Standard,Web,2020-05-25,False
1193,36,F,Solteiro,Superior,RJ,2825.47,0.47,521,Standard,App,2025-03-13,False
1194,57,M,Solteiro,Pós-graduação,BA,14140.2,0.329,668,Plus,App,2020-02-03,False
1195,53,M,Solteiro,Superior,MG,6358.38,0.486,834,Plus,Indicação,2024-03-29,False
1196,56,F,Casado,Médio,PR,2913.54,0.369,619,Standard,App,2019-11-28,False
1197,62,M,Solteiro,Médio,Outros,800.0,0.444,120,Standard,App,2021-12-20,False
1198,52,M,Solteiro,Superior,PR,15371.06,0.42,1000,Private,App,2021-02-07,False
1199,22,F,Solteiro,Médio,SP,1790.48,0.198,589,Standard,App,2019-03-15,False
1200,26,M,Divorciado,Superior,SP,15342.93,0.219,774,Private,Indicação,2019-05-15,False
1201,74,F,Divorciado,Médio,CE,1356.62,0.229,710,Standard,App,2020-05-04,False
1202,34,M,Casado,Médio,SP,1865.29,0.164,629,Standard,Indicação,2023-06-21,False
1203,42,M,Casado,Superior,MG,1828.18,0.492,668,Standard,App,2022-12-30,False
1204,39,M,Casado,Superior,GO,6591.7,0.285,561,Standard,App,2019-12-29,False
1205,74,F,Solteiro,Fundamental,SC,1037.86,0.335,382,Standard,Web,2021-03-20,False
1206,64,F,Solteiro,Fundamental,SP,1052.62,0.12,593,Standard,App,2019-02-21,False
1207,45,M,Solteiro,Superior,BA,2769.01,0.378,775,Standard,App,2022-10-31,False
1208,56,M,Divorciado,Médio,RJ,4130.08,0.231,500,Standard,App,2023-10-22,False
1209,49,F,Casado,Médio,GO,3996.23,0.431,488,Standard,Parceiro,2025-01-26,False
1210,54,F,Solteiro,Médio,MG,6928.45,0.198,796,Plus,Indicação,2024-12-21,False
1211,72,M,Casado,Superior,MG,3903.58,0.44,524,Standard,App,2020-08-05,False
1212,56,M,Solteiro,Superior,SP,6135.91,0.393,558,Standard,App,2020-03-20,False
1213,24,M,Casado,Médio,SP,1469.54,0.224,507,Standard,Indicação,2025-02-09,False
1214,46,F,Casado,Médio,RJ,2368.13,0.45,561,Standard,Parceiro,2019-07-12,False
1215,64,F,Divorciado,Médio,BA,2160.19,0.418,347,Standard,App,2018-10-01,False
1216,20,F,Casado,Médio,MG,3531.93,0.339,508,Standard,App,2020-06-27,False
1217,38,F,Divorciado,Médio,CE,4655.88,0.161,630,Plus,Indicação,2023-05-23,False
1218,29,M,Solteiro,Médio,SP,4595.85,0.376,628,Plus,App,2022-07-22,False
1219,59,F,Casado,Superior,SP,3608.68,0.288,747,Standard,Indicação,2026-04-02,False
1220,25,F,Divorciado,Fundamental,RS,2965.43,0.286,835,Standard,App,2020-09-09,True
1221,53,M,Solteiro,Fundamental,PR,1760.76,0.289,774,Standard,Indicação,2020-04-25,False
1222,21,F,Divorciado,Médio,MG,2380.52,0.276,698,Standard,Parceiro,2020-10-10,False
1223,70,M,Viúvo,Superior,RJ,3859.33,0.176,567,Standard,Web,2023-09-01,False
1224,36,F,Casado,Superior,SP,4156.94,0.098,504,Standard,Indicação,2020-01-14,False
1225,41,F,Solteiro,Médio,PR,6691.09,0.073,624,Plus,App,2025-10-03,False
1226,62,F,Solteiro,Superior,GO,6413.81,0.316,701,Plus,Indicação,2021-05-19,False
1227,39,M,Casado,Médio,SC,3055.45,0.05,693,Standard,Parceiro,2023-09-05,False
1228,24,F,Divorciado,Médio,PR,2455.91,0.367,658,Standard,App,2024-03-27,False
1229,69,M,Solteiro,Pós-graduação,RS,32274.62,0.341,912,Private,App,2021-03-25,False
1230,24,M,Solteiro,Fundamental,SC,3456.62,0.244,693,Standard,App,2023-02-25,False
1231,46,F,Solteiro,Médio,SC,1952.46,0.403,742,Standard,Indicação,2020-09-18,False
1232,25,M,Casado,Médio,SP,2441.99,0.249,694,Standard,App,2024-01-11,False
1233,57,F,Casado,Médio,RJ,2515.56,0.33,567,Standard,App,2024-03-11,False
1234,33,M,Casado,Superior,CE,5916.14,0.05,496,Standard,Indicação,2021-08-15,False
1235,71,F,Casado,Médio,CE,1971.92,0.05,445,Standard,PDV,2020-01-21,False
1236,29,F,Casado,Fundamental,PR,2241.61,0.252,473,Standard,App,2026-01-14,False
1237,56,M,Casado,Médio,SP,5787.29,0.331,647,Plus,App,2025-09-29,False
1238,18,F,Casado,Médio,SC,1451.8,0.394,632,Standard,Web,2021-11-12,False
1239,24,M,Solteiro,Médio,SP,1592.88,0.259,363,Standard,Web,2026-03-18,False
1240,33,F,Solteiro,Fundamental,SP,1413.7,0.31,488,Standard,App,2021-05-03,False
1241,68,F,Divorciado,Superior,MG,4420.93,0.374,629,Plus,App,2020-10-05,False
1242,74,F,Casado,Médio,MG,7605.35,0.265,507,Standard,App,2021-02-22,False
1243,52,F,Solteiro,Médio,RJ,4620.37,0.35,658,Plus,App,2018-07-31,False
1244,37,F,Casado,Fundamental,RS,2886.22,0.145,533,Standard,App,2021-07-18,False
1245,35,F,Casado,Médio,PR,2453.31,0.081,470,Standard,Indicação,2022-03-16,False
1246,30,F,Solteiro,Médio,SP,2426.53,0.216,578,Standard,Parceiro,2019-03-29,False
1247,37,M,Casado,Superior,SP,2661.51,0.373,628,Standard,Indicação,2020-03-22,False
1248,46,M,Solteiro,Médio,PR,4139.15,0.195,472,Standard,Parceiro,2022-11-24,False
1249,57,F,Divorciado,Superior,Outros,7030.62,0.358,592,Plus,Indicação,2023-10-23,False
1250,31,M,Casado,Pós-graduação,CE,18070.68,0.157,824,Private,App,2026-03-27,False
1251,20,M,Divorciado,Fundamental,SP,1619.91,0.21,454,Standard,App,2020-03-18,False
1252,49,F,Casado,Fundamental,MG,1676.82,0.309,330,Standard,Parceiro,2024-05-31,False
1253,31,F,Divorciado,Fundamental,SC,1959.74,0.2,350,Standard,Indicação,2019-09-25,False
1254,40,M,Solteiro,Superior,SP,8590.84,0.22,586,Plus,App,2019-05-29,False
1255,58,M,Solteiro,Fundamental,RS,863.02,0.05,367,Standard,App,2022-12-31,False
1256,69,M,Divorciado,Superior,RJ,7946.85,0.381,588,Plus,Indicação,2021-01-29,False
1257,48,M,Divorciado,Superior,PR,5443.93,0.266,840,Plus,App,2023-10-25,False
1258,70,M,Divorciado,Superior,SP,3239.53,0.167,387,Standard,Parceiro,2020-05-06,False
1259,33,F,Viúvo,Médio,SP,987.4,0.5,514,Standard,App,2020-01-12,False
1260,58,M,Casado,Pós-graduação,SP,8873.37,0.185,947,Premium,Indicação,2021-07-18,False
1261,73,F,Casado,Fundamental,RJ,3712.27,0.218,643,Standard,App,2019-04-14,False
1262,30,F,Divorciado,Médio,SP,6468.61,0.165,568,Standard,App,2020-04-29,False
1263,60,M,Solteiro,Médio,RJ,3344.47,0.412,560,Standard,Parceiro,2019-09-08,False
1264,45,F,Divorciado,Pós-graduação,MG,25337.73,0.452,906,Private,App,2020-07-06,False
1265,68,M,Divorciado,Médio,SP,2740.52,0.44,812,Standard,App,2023-06-16,False
1266,35,F,Casado,Superior,SP,8858.7,0.439,574,Standard,App,2019-04-30,False
1267,72,NB,Solteiro,Médio,SP,2234.47,0.208,462,Standard,App,2021-10-29,False
1268,63,F,Casado,Pós-graduação,Outros,7344.8,0.481,437,Standard,App,2021-09-15,False
1269,58,M,Divorciado,Médio,SP,1995.44,0.257,580,Standard,App,2021-06-30,False
1270,19,M,Solteiro,Médio,RS,999.36,0.095,357,Standard,App,2021-04-02,False
1271,22,M,Solteiro,Pós-graduação,RJ,18080.57,0.229,694,Premium,Indicação,2022-03-05,False
1272,55,F,Casado,Médio,SP,2031.56,0.319,439,Standard,Parceiro,2024-07-18,True
1273,45,M,Divorciado,Médio,CE,1875.55,0.203,714,Standard,App,2019-08-27,False
1274,36,M,Casado,Médio,PR,1552.14,0.298,489,Standard,Parceiro,2024-01-26,False
1275,65,M,Casado,Fundamental,RS,1625.16,0.344,617,Standard,Web,2018-10-11,False
1276,45,M,Solteiro,Médio,SP,6762.32,0.329,398,Standard,Indicação,2021-03-30,False
1277,44,M,Casado,Médio,SP,7976.57,0.359,656,Plus,Indicação,2021-05-17,False
1278,36,M,Divorciado,Fundamental,SP,800.0,0.258,383,Standard,App,2019-12-07,False
1279,73,F,Solteiro,Superior,RJ,4606.76,0.193,537,Standard,App,2019-01-31,False
1280,38,M,Solteiro,Médio,Outros,1669.36,0.104,871,Standard,Web,2018-12-12,False
1281,32,M,Solteiro,Médio,RJ,4589.58,0.269,727,Plus,Web,2018-06-21,False
1282,56,M,Solteiro,Médio,SP,3231.4,0.216,562,Standard,App,2021-08-28,False
1283,19,M,Casado,Médio,SP,2036.71,0.266,1000,Standard,App,2019-08-08,True
1284,51,F,Casado,Superior,RJ,5703.24,0.05,482,Standard,App,2024-01-01,False
1285,50,M,Casado,Pós-graduação,SP,7482.62,0.098,795,Plus,App,2025-02-20,False
1286,31,M,Casado,Pós-graduação,RJ,21293.78,0.341,583,Plus,Web,2020-05-22,False
1287,61,M,Casado,Médio,Outros,3680.69,0.084,552,Standard,App,2019-09-03,False
1288,20,M,Divorciado,Médio,MG,3913.89,0.257,400,Standard,Indicação,2020-12-01,False
1289,73,F,Solteiro,Médio,SP,800.0,0.18,587,Standard,Parceiro,2024-12-02,False
1290,66,F,Solteiro,Médio,SP,2708.04,0.173,582,Standard,App,2020-11-15,False
1291,27,M,Casado,Médio,MG,7934.54,0.29,594,Plus,Indicação,2019-03-25,False
1292,46,M,Viúvo,Superior,SP,10674.02,0.283,823,Premium,App,2026-03-22,False
1293,29,M,Casado,Médio,GO,1111.9,0.346,476,Standard,App,2021-04-28,False
1294,53,F,Casado,Médio,MG,2393.86,0.148,616,Standard,App,2020-08-12,False
1295,38,M,Solteiro,Médio,MG,1535.51,0.174,675,Standard,App,2025-01-26,False
1296,45,F,Solteiro,Médio,BA,6587.48,0.415,413,Standard,Indicação,2025-07-01,False
1297,72,M,Viúvo,Fundamental,SP,2033.84,0.253,461,Standard,App,2021-04-23,False
1298,53,F,Casado,Médio,SP,1907.36,0.324,572,Standard,Parceiro,2020-06-14,False
1299,67,M,Casado,Superior,RS,5594.74,0.22,697,Plus,Indicação,2021-03-31,False
1300,53,M,Divorciado,Médio,SP,800.0,0.335,750,Standard,Web,2020-01-22,False
1301,45,M,Casado,Médio,SP,1627.65,0.05,531,Standard,Indicação,2021-03-24,False
1302,18,M,Solteiro,Médio,Outros,2851.49,0.418,532,Standard,Indicação,2020-02-08,False
1303,23,NB,Solteiro,Superior,SC,8394.58,0.225,520,Standard,App,2021-11-15,True
1304,48,M,Solteiro,Médio,SP,1060.74,0.13,601,Standard,App,2023-05-21,False
1305,46,M,Viúvo,Superior,GO,4545.65,0.153,555,Standard,Indicação,2026-01-11,False
1306,46,F,Divorciado,Pós-graduação,SP,15738.89,0.248,692,Premium,Indicação,2024-06-05,False
1307,66,M,Casado,Médio,SC,1355.12,0.267,545,Standard,Indicação,2019-01-20,False
1308,23,M,Divorciado,Superior,RJ,6167.78,0.297,693,Plus,App,2020-01-10,False
1309,55,M,Solteiro,Fundamental,MG,1860.37,0.137,485,Standard,App,2021-06-20,False
1310,60,M,Solteiro,Pós-graduação,PR,22387.03,0.385,702,Premium,App,2020-03-25,False
1311,54,F,Solteiro,Médio,SP,2495.66,0.217,632,Standard,App,2018-03-08,False
1312,31,M,Divorciado,Pós-graduação,GO,8718.89,0.211,223,Standard,Parceiro,2023-04-28,False
1313,41,F,Solteiro,Médio,SP,4293.49,0.253,509,Standard,App,2020-09-06,False
1314,21,M,Solteiro,Fundamental,Outros,927.38,0.36,392,Standard,App,2018-11-01,False
1315,28,M,Solteiro,Fundamental,SP,1611.79,0.276,729,Standard,App,2021-05-13,False
1316,63,F,Casado,Superior,SP,4379.29,0.215,532,Standard,Parceiro,2026-02-15,False
1317,53,F,Casado,Médio,SP,2612.12,0.241,494,Standard,App,2022-05-11,False
1318,67,F,Solteiro,Fundamental,RJ,2751.07,0.426,568,Standard,App,2019-08-18,False
1319,57,M,Divorciado,Superior,RS,7256.0,0.407,545,Standard,Parceiro,2021-05-22,False
1320,31,M,Viúvo,Superior,RS,3782.58,0.324,531,Standard,Indicação,2025-03-05,False
1321,64,F,Solteiro,Médio,PE,2998.07,0.298,591,Standard,App,2018-09-07,False
1322,57,F,Viúvo,Médio,MG,5899.34,0.558,553,Standard,App,2021-12-11,False
1323,28,M,Divorciado,Fundamental,MG,1187.8,0.336,496,Standard,App,2022-11-24,False
1324,18,M,Divorciado,Superior,SP,5914.05,0.302,471,Standard,Indicação,2022-09-06,False
1325,61,F,Solteiro,Médio,PR,2542.22,0.256,411,Standard,App,2019-07-24,False
1326,59,M,Divorciado,Superior,GO,5329.44,0.323,614,Plus,Indicação,2025-03-30,False
1327,23,F,Casado,Médio,RJ,1238.98,0.05,599,Standard,App,2020-07-10,False
1328,44,F,Solteiro,Médio,RJ,5668.93,0.403,410,Standard,Indicação,2018-08-27,False
1329,70,M,Casado,Médio,SP,1901.12,0.127,671,Standard,Indicação,2019-01-12,False
1330,63,M,Solteiro,Médio,SP,4676.99,0.194,705,Plus,Parceiro,2021-02-18,False
1331,64,F,Divorciado,Superior,MG,4031.18,0.112,726,Plus,App,2018-07-04,False
1332,40,F,Casado,Médio,SP,2048.01,0.192,608,Standard,App,2023-08-20,False
1333,24,F,Casado,Médio,PE,5135.52,0.239,692,Plus,App,2024-09-20,False
1334,38,F,Solteiro,Pós-graduação,SP,15615.03,0.387,1000,Private,App,2018-03-03,False
1335,57,M,Divorciado,Pós-graduação,SP,10544.71,0.435,626,Plus,App,2024-01-07,False
1336,65,M,Solteiro,Superior,SP,8047.19,0.513,492,Standard,App,2026-03-06,False
1337,54,F,Divorciado,Médio,RJ,2423.82,0.292,356,Standard,Parceiro,2018-05-20,False
1338,20,M,Casado,Médio,BA,2788.31,0.254,821,Standard,Parceiro,2022-12-11,False
1339,51,F,Solteiro,Superior,GO,3950.87,0.374,837,Standard,Indicação,2026-05-27,False
