id_contrato,id_cliente,tipo_produto,valor_contratado,prazo_meses,taxa_juros_am,score_decisao,data_contratacao,status_contrato,dias_atraso,flag_renegociado
4198,2723,FV,32334.35,34,0.037,326,2020-04-09,ATRASO_91_180,110,True
4199,2009,CC,1150.71,15,0.0424,423,2020-06-28,ATRASO_1_30,11,False
4200,3665,CG,22373.64,16,0.0145,693,2023-11-17,ATRASO_1_30,6,True
4201,4677,CC,5252.89,16,0.0324,561,2022-07-22,ATRASO_1_30,1,False
4202,41,EP,16445.61,20,0.0113,864,2023-08-11,ATIVO,0,False
4203,2505,EP,8909.21,23,0.0286,512,2022-04-18,ATRASO_1_30,29,False
4204,4437,CS,6191.98,74,0.0139,830,2018-01-14,ATRASO_1_30,2,False
4205,1180,CG,56389.36,11,0.0398,302,2019-01-24,ATRASO_1_30,3,True
4206,4262,CS,15047.09,51,0.0087,734,2024-11-24,ATRASO_1_30,2,False
4207,2956,CC,1115.09,13,0.024,536,2024-01-10,ATRASO_1_30,8,False
4208,255,CG,123020.25,9,0.0321,410,2020-07-24,ATRASO_1_30,6,False
4209,4366,CC,5867.3,7,0.0323,585,2018-03-15,ATRASO_1_30,12,False
4210,342,EP,4227.59,35,0.008,1000,2024-06-14,ATRASO_1_30,5,False
4211,3557,EP,7600.42,22,0.0469,334,2024-12-27,ATRASO_31_90,53,False
4212,2870,FV,28647.43,55,0.0441,487,2021-11-07,ATRASO_1_30,6,False
4213,3963,CS,25984.91,56,0.0201,599,2024-09-25,ATIVO,0,False
4214,1568,FV,24872.05,50,0.0226,677,2020-02-29,ATRASO_1_30,11,False
4215,585,EP,3896.38,24,0.0293,719,2019-07-02,ATRASO_1_30,12,False
4216,2453,CC,3256.99,8,0.0156,780,2025-10-10,ATRASO_1_30,10,False
4217,3728,EP,4268.46,21,0.0168,733,2020-08-17,ATRASO_1_30,6,False
4218,2838,CG,89077.68,13,0.0401,471,2021-01-14,QUITADO,0,False
4219,428,EP,7548.09,25,0.04,539,2023-04-08,ATRASO_1_30,17,False
4220,3189,CG,24447.98,11,0.0252,569,2025-12-04,ATRASO_1_30,2,True
4221,2002,CC,2246.92,7,0.0257,514,2018-04-02,ATIVO,0,False
4222,3659,FV,26349.97,52,0.0294,562,2025-02-08,ATRASO_1_30,1,False
4223,4658,CS,9874.79,54,0.0179,711,2024-12-27,ATRASO_1_30,1,False
4224,4286,CS,4444.73,52,0.0189,591,2021-05-27,ATRASO_1_30,5,True
4225,4999,CS,5911.62,50,0.0279,479,2025-08-18,ATRASO_1_30,3,False
4226,3034,CC,4073.35,12,0.0154,693,2024-04-24,ATRASO_1_30,5,True
4227,3615,EP,17060.56,23,0.0136,694,2021-08-02,ATRASO_1_30,9,False
4228,526,EP,5801.28,22,0.0437,535,2023-12-13,ATRASO_1_30,16,False
4229,870,FV,36584.47,60,0.0288,356,2024-12-03,ATRASO_1_30,4,False
4230,682,CC,14032.8,12,0.0305,531,2019-04-16,ATRASO_1_30,16,False
4231,3654,CS,13705.89,42,0.0136,537,2020-05-18,ATRASO_1_30,17,False
4232,3069,CS,3683.34,52,0.0369,663,2022-04-27,ATRASO_1_30,10,False
4233,4599,EP,11076.32,25,0.0313,488,2024-01-08,ATRASO_1_30,18,False
4234,3544,EP,8996.38,27,0.0314,752,2022-03-20,QUITADO,0,False
4235,4368,CC,2663.59,9,0.0292,484,2024-12-11,ATRASO_1_30,6,False
4236,3771,CC,1751.6,9,0.0416,648,2019-09-03,ATRASO_1_30,11,False
4237,3144,EP,12931.11,26,0.0243,479,2018-11-27,ATRASO_31_90,35,False
4238,2594,CC,677.59,12,0.0335,548,2025-01-16,QUITADO,0,False
4239,676,CC,2675.49,12,0.0109,504,2024-10-23,QUITADO,0,False
4240,3002,EP,6379.16,20,0.0271,510,2020-09-14,ATRASO_1_30,2,False
4241,2646,CC,2262.81,13,0.0287,557,2021-02-18,ATRASO_1_30,5,False
4242,4873,EP,7410.7,27,0.0273,663,2026-03-11,QUITADO,0,False
4243,4546,CD,701.68,6,0.0299,490,2023-10-24,ATRASO_1_30,9,False
4244,1742,CS,16544.92,54,0.031,603,2021-04-04,ATRASO_31_90,39,True
4245,944,EP,45638.28,21,0.024,560,2018-06-11,ATRASO_1_30,3,False
4246,1071,FV,20133.95,46,0.0246,848,2018-06-16,ATRASO_1_30,1,False
4247,2436,FV,44435.31,31,0.035,494,2018-07-12,ATRASO_1_30,5,False
4248,4845,CC,3816.55,11,0.0154,656,2022-12-19,ATRASO_1_30,3,False
4249,4314,FV,39349.61,56,0.0245,699,2026-04-30,ATIVO,0,False
4250,4594,CG,37606.94,9,0.0291,556,2024-08-19,ATRASO_1_30,16,False
4251,1157,CG,50082.72,16,0.008,759,2019-01-04,QUITADO,0,False
4252,36,EP,9052.62,17,0.036,668,2023-02-27,ATIVO,0,True
4253,3367,CC,5645.4,9,0.0111,753,2019-08-14,ATRASO_1_30,12,False
4254,2010,CC,5413.12,10,0.027,632,2018-07-01,ATIVO,0,False
4255,2318,EP,17242.84,26,0.0267,646,2021-10-17,ATRASO_1_30,14,False
4256,3675,CG,32089.63,11,0.0315,531,2024-09-22,ATRASO_1_30,8,False
4257,4947,CD,1671.48,4,0.0326,675,2022-10-11,ATRASO_1_30,7,False
4258,888,CS,10914.35,66,0.0336,608,2024-03-28,QUITADO,0,True
4259,3044,EP,13344.77,25,0.0374,412,2020-05-04,ATRASO_1_30,15,False
4260,160,EP,3124.07,20,0.0277,430,2019-09-12,ATRASO_31_90,32,True
4261,2506,EP,15406.53,32,0.0319,541,2021-09-13,ATRASO_31_90,40,False
4262,183,FV,42304.77,54,0.0424,444,2024-04-29,ATRASO_1_30,8,False
4263,4082,EP,16430.19,26,0.0217,721,2022-01-29,ATRASO_1_30,7,False
4264,2824,CS,12337.74,52,0.0171,567,2018-06-02,ATRASO_1_30,9,False
4265,1282,CD,1344.89,4,0.038,573,2022-08-27,ATRASO_1_30,10,False
4266,1152,EP,5378.97,30,0.0287,488,2024-02-24,ATRASO_1_30,6,False
4267,3272,CD,1174.55,4,0.0362,557,2020-01-10,ATIVO,0,False
4268,1290,CC,1035.36,13,0.0235,555,2021-02-09,ATRASO_1_30,6,False
4269,1930,CC,3171.38,14,0.0269,657,2024-10-17,ATRASO_1_30,5,False
4270,76,EP,5818.8,17,0.0443,175,2022-07-31,ATRASO_1_30,1,True
4271,1745,EP,8440.47,22,0.0122,754,2019-09-04,QUITADO,0,False
4272,3630,CS,7858.83,48,0.0409,438,2020-11-06,ATRASO_1_30,6,False
4273,286,FV,43107.02,51,0.0167,675,2023-03-30,QUITADO,0,False
4274,4219,CS,11049.8,49,0.008,932,2022-02-21,ATRASO_1_30,9,False
4275,1348,EP,2665.7,19,0.0309,650,2022-01-05,QUITADO,0,False
4276,3668,CS,12317.68,43,0.0219,613,2024-03-06,ATRASO_1_30,5,False
4277,699,FV,57188.21,47,0.0259,689,2026-01-15,ATRASO_1_30,10,True
4278,682,CC,5976.59,7,0.032,578,2018-03-31,ATRASO_1_30,4,False
4279,4349,EP,4674.61,31,0.0252,749,2019-11-20,ATRASO_1_30,8,False
4280,4787,FV,14131.35,45,0.0348,567,2025-07-28,ATRASO_1_30,2,False
4281,1338,CG,95957.12,13,0.0198,857,2024-01-14,ATRASO_1_30,3,False
4282,4811,CS,15341.08,58,0.0219,757,2021-11-19,ATRASO_1_30,1,False
4283,4087,CD,836.44,6,0.0366,574,2020-02-10,ATRASO_1_30,21,True
4284,1296,EP,4835.67,17,0.032,418,2021-10-15,ATRASO_1_30,17,False
4285,4023,FV,35543.33,52,0.0154,751,2020-08-01,ATRASO_1_30,6,False
4286,4916,CC,5845.99,9,0.0325,554,2021-07-07,ATRASO_1_30,4,False
4287,1511,CC,2854.74,15,0.018,529,2020-06-27,ATRASO_1_30,14,False
4288,2221,CC,1426.43,10,0.0231,465,2026-03-04,ATRASO_1_30,4,False
4289,1442,FV,11118.99,54,0.0286,284,2020-06-27,ATRASO_31_90,45,False
4290,209,CS,7327.28,44,0.0385,594,2024-04-24,ATRASO_1_30,4,False
4291,4673,FV,21149.07,54,0.0343,659,2024-05-09,ATIVO,0,False
4292,2878,FV,17842.93,31,0.0244,797,2025-01-29,ATRASO_1_30,5,True
4293,912,CC,8147.97,8,0.0192,773,2025-09-26,ATRASO_1_30,5,False
4294,2634,CC,1363.07,14,0.0285,473,2020-08-22,QUITADO,0,False
4295,3902,EP,5113.77,28,0.0231,619,2019-02-16,ATRASO_1_30,4,False
4296,4292,EP,28911.47,21,0.0223,771,2025-10-01,ATRASO_1_30,2,False
4297,3900,CC,2157.48,11,0.0384,448,2023-07-09,ATRASO_1_30,24,False
4298,1779,CD,1482.99,5,0.0181,633,2022-06-09,ATRASO_1_30,3,False
4299,4621,CG,116555.58,12,0.0177,937,2022-06-07,ATRASO_1_30,1,False
4300,3834,CG,46498.83,14,0.0334,676,2025-12-28,ATIVO,0,False
4301,2236,CC,4406.27,11,0.0329,632,2024-10-15,ATRASO_1_30,1,False
4302,3934,CS,8017.59,40,0.0127,622,2019-08-12,ATRASO_1_30,4,False
4303,4963,CG,29633.66,11,0.0342,547,2022-06-27,ATRASO_1_30,3,True
4304,175,EP,3040.71,20,0.0282,602,2025-10-07,ATRASO_1_30,2,False
4305,3045,CC,3072.71,15,0.0336,730,2023-08-11,QUITADO,0,False
4306,3366,CC,4384.24,11,0.0308,526,2018-10-03,ATRASO_1_30,4,True
4307,4364,CS,38334.48,73,0.0379,596,2025-06-14,ATRASO_1_30,12,False
4308,2398,FV,25279.42,47,0.0408,620,2021-11-22,ATRASO_1_30,2,False
4309,1716,CD,3070.37,5,0.027,706,2024-09-20,ATIVO,0,False
4310,1013,EP,14008.11,29,0.0223,644,2019-02-16,ATRASO_1_30,5,False
4311,2065,CC,2244.59,10,0.0325,519,2019-11-21,ATRASO_1_30,5,False
4312,2085,FV,35612.26,47,0.0218,566,2024-08-21,ATRASO_1_30,3,False
4313,4152,EP,8198.3,22,0.0183,649,2019-06-04,ATRASO_1_30,7,False
4314,4287,CD,652.81,4,0.0345,653,2019-12-06,ATRASO_1_30,6,False
4315,2531,FV,30084.45,50,0.0278,645,2023-03-09,QUITADO,0,False
4316,3449,FV,21108.78,41,0.0315,466,2021-03-12,ATRASO_31_90,37,False
4317,3673,EP,6962.73,19,0.026,834,2018-07-21,ATRASO_1_30,1,False
4318,3136,CS,10877.69,57,0.0477,381,2020-02-07,ATRASO_1_30,28,True
4319,3752,CD,1453.55,5,0.0246,439,2026-03-10,QUITADO,0,False
4320,408,CS,8347.99,54,0.0198,687,2025-07-18,ATRASO_1_30,5,False
4321,2313,FV,18510.8,46,0.0229,636,2019-03-11,ATRASO_1_30,6,False
4322,3334,FV,12095.13,53,0.0197,718,2024-10-19,ATIVO,0,False
4323,2591,CC,6111.15,10,0.0287,717,2023-03-20,ATRASO_1_30,4,False
4324,3793,EP,8093.71,17,0.0305,653,2022-09-29,QUITADO,0,False
4325,1581,CG,92215.77,13,0.0185,537,2023-04-25,ATRASO_1_30,16,False
4326,4750,EP,7270.09,20,0.0503,361,2024-06-10,ATRASO_1_30,3,False
4327,621,CC,3452.23,12,0.0369,339,2019-11-15,ATRASO_1_30,4,False
4328,3991,CG,42327.26,14,0.0317,545,2019-11-20,ATIVO,0,False
4329,3631,CS,9597.34,58,0.0294,684,2024-03-23,ATRASO_1_30,15,False
4330,400,FV,40234.04,39,0.055,130,2022-12-01,QUITADO,0,False
4331,1228,EP,6648.75,22,0.0196,668,2021-04-27,ATRASO_1_30,6,True
4332,4718,CS,21312.04,50,0.0184,894,2021-09-13,QUITADO,0,False
4333,3410,CC,8023.03,9,0.0334,616,2020-09-02,QUITADO,0,False
4334,3960,CC,7625.48,10,0.0301,539,2021-04-07,ATRASO_31_90,37,True
4335,4222,EP,20160.54,17,0.0318,387,2025-08-09,QUITADO,0,True
4336,17,CC,1757.3,9,0.008,889,2022-02-28,ATIVO,0,False
4337,4251,CC,7189.14,13,0.0452,445,2022-07-21,ATRASO_1_30,14,False
4338,3564,EP,8428.11,24,0.0167,667,2019-06-05,ATIVO,0,False
4339,1223,CC,3717.37,12,0.0213,630,2018-06-24,ATIVO,0,False
4340,1520,CS,7790.61,67,0.0374,422,2019-02-24,ATRASO_1_30,8,False
4341,1971,CC,2790.71,7,0.024,488,2025-06-30,QUITADO,0,False
4342,3026,EP,2129.95,22,0.0326,773,2023-10-04,ATIVO,0,False
4343,1344,CG,69797.49,15,0.0276,430,2019-06-03,ATRASO_1_30,23,True
4344,1414,CS,10614.28,79,0.0338,447,2020-10-18,ATRASO_1_30,17,False
4345,2705,FV,25640.22,40,0.0263,756,2022-08-17,ATRASO_1_30,6,False
4346,3651,FV,77976.95,38,0.0217,524,2018-04-25,ATRASO_1_30,25,False
4347,2151,EP,8046.77,13,0.023,601,2021-07-15,ATRASO_1_30,26,False
4348,934,CS,6892.08,54,0.0275,580,2022-12-29,ATRASO_1_30,7,False
4349,561,CG,49468.09,13,0.0265,523,2018-10-18,QUITADO,0,False
4350,4173,CC,9780.25,13,0.0321,574,2021-03-14,ATRASO_31_90,37,True
4351,2445,CS,11094.96,43,0.0211,714,2026-05-11,QUITADO,0,False
4352,365,FV,56813.78,45,0.0262,662,2019-08-21,ATRASO_1_30,5,False
4353,1866,EP,5189.33,21,0.0439,353,2020-05-22,ATRASO_1_30,19,False
4354,121,EP,10763.1,18,0.0231,630,2025-07-27,QUITADO,0,False
4355,1007,EP,9052.25,20,0.0192,803,2023-06-27,QUITADO,0,False
4356,660,CD,1501.32,6,0.0287,497,2023-10-13,ATRASO_1_30,6,False
4357,4639,CD,1118.92,6,0.0275,425,2018-01-04,ATRASO_1_30,2,False
4358,1923,EP,6751.19,25,0.0412,470,2026-02-17,ATRASO_1_30,3,False
4359,868,CC,1128.75,14,0.023,401,2026-03-05,ATRASO_1_30,1,False
4360,3284,CG,18981.85,11,0.02,519,2026-03-19,ATRASO_1_30,7,False
4361,4973,FV,13746.61,45,0.0283,735,2024-07-14,ATRASO_1_30,14,False
4362,2403,CS,4804.56,64,0.0137,676,2018-04-20,ATRASO_1_30,2,False
4363,914,EP,6744.12,18,0.0386,633,2026-02-08,ATRASO_1_30,12,True
4364,2379,EP,5908.71,27,0.015,599,2025-07-04,QUITADO,0,False
4365,3119,CC,1856.78,13,0.0427,469,2018-08-13,ATRASO_1_30,5,False
4366,4328,FV,71849.98,50,0.0327,645,2022-08-22,ATRASO_1_30,25,False
4367,701,CG,42415.9,10,0.0135,550,2018-08-20,ATRASO_1_30,2,False
4368,2797,CS,20424.05,67,0.0325,464,2020-09-29,ATRASO_31_90,82,False
4369,210,CC,1440.53,15,0.0301,276,2023-10-05,QUITADO,0,False
4370,2539,CC,4491.06,13,0.0125,790,2026-03-21,ATRASO_1_30,11,False
4371,75,CG,90013.83,10,0.0185,704,2024-12-28,QUITADO,0,False
4372,2098,CC,4431.96,16,0.0122,584,2026-05-20,ATRASO_1_30,6,False
4373,2476,CC,2670.88,12,0.0262,459,2025-03-29,ATRASO_1_30,15,False
4374,4893,EP,6721.84,31,0.0286,568,2022-07-15,ATIVO,0,False
4375,964,FV,42761.03,37,0.0165,772,2024-06-30,ATRASO_1_30,8,False
4376,1215,EP,8251.52,20,0.0283,309,2020-11-06,QUITADO,0,True
4377,2897,CC,6718.56,13,0.0177,696,2026-02-08,ATRASO_1_30,8,False
4378,778,CS,6799.73,27,0.027,682,2020-08-15,ATRASO_1_30,8,False
4379,292,FV,62145.55,65,0.0346,541,2020-12-14,ATRASO_1_30,6,False
4380,2462,EP,9519.93,29,0.0533,486,2022-07-16,ATRASO_1_30,8,False
4381,1197,CC,3931.2,10,0.0599,122,2024-12-02,ATIVO,0,False
4382,3389,CC,3129.98,14,0.0177,617,2022-11-19,QUITADO,0,False
4383,465,EP,15081.72,23,0.0348,374,2023-11-29,ATRASO_1_30,9,False
4384,109,EP,4686.38,22,0.0295,624,2021-10-17,ATRASO_1_30,2,False
4385,1111,CC,1750.26,9,0.0456,427,2025-08-13,ATRASO_1_30,9,True
4386,4285,CC,3542.95,14,0.039,634,2022-08-04,ATRASO_1_30,11,False
4387,2764,FV,23074.63,54,0.01,635,2021-02-21,ATRASO_1_30,1,False
4388,1416,FV,41604.49,50,0.0268,714,2020-11-22,ATRASO_1_30,11,True
4389,2983,CD,4670.23,4,0.0263,433,2018-06-07,ATRASO_1_30,11,True
4390,3227,FV,36555.36,52,0.0149,777,2025-02-11,ATRASO_1_30,1,False
4391,2212,CS,13480.0,71,0.0352,605,2024-03-08,ATRASO_1_30,13,False
4392,867,CG,128734.74,16,0.0179,659,2022-09-04,ATRASO_1_30,2,False
4393,1847,CC,4392.52,11,0.0435,196,2020-10-14,ATRASO_31_90,37,False
4394,4360,EP,15055.63,21,0.0415,677,2021-01-30,ATRASO_1_30,2,True
4395,3510,EP,6776.0,18,0.0342,675,2019-09-17,QUITADO,0,False
4396,1795,FV,33708.13,48,0.0212,781,2025-02-20,ATRASO_1_30,2,False
4397,4491,CC,2333.57,13,0.0196,450,2023-01-07,QUITADO,0,False
4398,935,EP,10469.06,33,0.008,962,2024-05-01,ATRASO_1_30,1,False
4399,835,EP,10632.53,26,0.0166,824,2018-01-08,ATIVO,0,False
4400,99,CC,5347.6,15,0.0369,453,2024-02-20,ATRASO_1_30,4,False
4401,457,EP,10307.48,24,0.0327,485,2018-02-16,QUITADO,0,False
4402,1544,CG,45782.39,13,0.0105,755,2018-08-22,ATRASO_1_30,9,False
4403,274,EP,11084.76,21,0.0224,646,2024-10-12,ATRASO_1_30,15,False
4404,1897,EP,19303.5,25,0.0404,519,2020-04-28,ATRASO_1_30,20,False
4405,349,CG,53851.51,9,0.036,352,2024-03-16,ATRASO_1_30,14,False
4406,176,CS,5390.28,72,0.0145,710,2021-09-26,ATRASO_1_30,10,False
4407,2914,CG,27596.86,17,0.0243,714,2023-02-20,ATRASO_1_30,21,True
4408,2777,CG,57668.13,12,0.0328,597,2018-12-12,ATRASO_1_30,3,False
4409,3975,CC,2083.21,10,0.0281,528,2024-03-20,QUITADO,0,False
4410,2274,EP,5913.79,42,0.0272,640,2018-03-29,ATRASO_1_30,18,True
4411,4321,CS,8724.38,73,0.0231,675,2025-01-03,ATRASO_1_30,4,False
4412,2466,CC,4436.09,15,0.0275,410,2020-03-14,ATRASO_1_30,13,False
4413,1359,EP,20711.11,25,0.0326,407,2022-03-02,ATRASO_31_90,34,False
4414,668,CS,4906.11,47,0.0173,912,2021-11-05,ATIVO,0,False
4415,2451,EP,14779.21,22,0.0146,753,2021-05-17,ATRASO_1_30,9,True
4416,1916,EP,14398.13,24,0.0536,376,2021-02-03,ATRASO_31_90,61,False
4417,2570,FV,41064.62,47,0.008,767,2023-04-22,ATRASO_1_30,15,False
4418,4840,EP,7060.89,18,0.024,780,2025-03-30,ATRASO_1_30,4,True
4419,265,EP,12631.52,23,0.028,681,2026-04-16,ATRASO_1_30,12,False
4420,1788,FV,36211.28,36,0.0177,596,2024-07-08,QUITADO,0,False
4421,683,CC,3176.95,8,0.0187,808,2025-11-29,ATIVO,0,False
4422,3965,CG,16881.24,10,0.0189,404,2024-09-07,ATRASO_1_30,2,False
4423,2687,EP,10537.79,22,0.0316,543,2021-05-31,ATRASO_1_30,23,False
4424,621,CC,8082.98,11,0.0369,302,2019-05-08,ATRASO_1_30,8,False
4425,3983,CG,21632.51,11,0.0264,706,2024-07-21,ATRASO_1_30,1,False
4426,615,EP,4702.59,32,0.0346,535,2025-04-06,ATRASO_31_90,40,True
4427,3860,CG,37698.09,11,0.02,698,2023-06-24,ATRASO_1_30,11,False
4428,4995,CS,10142.24,37,0.0262,375,2026-03-26,ATRASO_1_30,5,True
4429,2562,EP,5198.5,22,0.0268,369,2022-06-16,QUITADO,0,False
4430,3242,FV,74823.21,45,0.0153,613,2021-06-30,ATRASO_1_30,12,False
4431,119,EP,26455.97,12,0.0293,609,2019-12-17,ATRASO_1_30,19,False
4432,3325,CG,57023.45,11,0.0324,507,2022-05-06,ATRASO_1_30,28,True
4433,757,CD,1005.91,5,0.0166,398,2021-08-31,ATIVO,0,False
4434,2130,CC,3848.65,11,0.048,489,2021-08-09,ATRASO_1_30,16,False
4435,2572,CD,764.14,6,0.0379,407,2021-04-19,ATRASO_31_90,35,False
4436,3806,EP,7033.32,22,0.0219,598,2019-10-10,ATIVO,0,False
4437,3920,FV,48487.86,46,0.008,1000,2019-09-12,QUITADO,0,False
4438,4641,EP,11822.2,21,0.0261,528,2019-09-13,ATRASO_1_30,3,False
4439,3765,EP,11154.59,26,0.0424,513,2024-06-20,ATRASO_1_30,17,False
4440,411,CC,2635.05,10,0.031,611,2020-10-01,ATRASO_1_30,9,False
4441,3421,CC,3778.61,13,0.0302,527,2024-12-02,ATRASO_1_30,3,False
4442,863,EP,6464.48,18,0.0335,650,2021-01-03,ATRASO_1_30,1,False
4443,4737,CC,5914.82,10,0.0305,601,2019-07-05,ATRASO_1_30,5,False
4444,4331,CG,64064.14,12,0.0288,493,2018-10-26,ATRASO_1_30,9,False
4445,1547,CS,32381.16,45,0.0317,717,2021-11-07,ATIVO,0,False
4446,396,CC,4252.92,10,0.0409,513,2018-12-04,ATRASO_31_90,34,False
4447,4523,CC,2091.42,13,0.0346,638,2025-01-01,ATIVO,0,False
4448,1796,CG,24145.66,9,0.0308,645,2023-03-28,ATRASO_1_30,3,False
4449,4254,FV,38444.12,58,0.0366,530,2021-11-30,ATRASO_1_30,2,False
4450,417,CC,863.06,11,0.0166,649,2023-03-25,ATRASO_1_30,5,False
4451,1268,EP,6259.56,22,0.0196,436,2018-03-17,ATRASO_1_30,7,False
4452,2040,CG,35150.01,13,0.0347,472,2019-06-18,ATRASO_1_30,7,False
4453,639,CC,2158.05,11,0.0192,712,2022-05-21,ATRASO_1_30,3,False
4454,2236,CC,3797.48,11,0.0232,594,2020-01-26,ATIVO,0,False
4455,4622,CG,26786.44,11,0.0231,441,2025-03-30,ATRASO_1_30,3,False
4456,901,FV,13523.88,45,0.036,597,2022-06-12,ATRASO_1_30,4,False
4457,2100,CG,66872.98,9,0.0365,365,2024-08-27,ATRASO_1_30,3,False
4458,409,CC,2799.23,13,0.0174,545,2023-08-15,ATIVO,0,False
4459,3291,CD,1827.1,5,0.0121,781,2023-01-13,QUITADO,0,False
4460,2087,CG,55304.69,14,0.0169,574,2025-12-14,ATIVO,0,False
4461,2549,FV,47922.04,38,0.0236,627,2022-07-03,ATRASO_31_90,36,False
4462,2573,CD,1698.3,7,0.0336,460,2025-09-04,ATRASO_1_30,10,False
4463,3289,CC,4944.46,9,0.0321,637,2018-05-08,ATRASO_1_30,14,False
4464,3686,CC,9636.9,13,0.0156,566,2020-07-31,ATRASO_1_30,8,False
4465,4843,FV,42558.92,43,0.0238,620,2019-05-04,ATRASO_1_30,27,True
4466,3630,CS,16726.51,61,0.0245,361,2020-06-21,ATRASO_31_90,43,True
4467,4228,CS,12784.86,51,0.0144,774,2021-03-31,ATIVO,0,False
4468,350,CG,16009.5,9,0.0434,346,2021-03-14,ATRASO_1_30,3,True
4469,611,CC,3217.32,10,0.0298,534,2024-10-03,ATRASO_1_30,2,True
4470,2190,FV,78172.19,53,0.0119,588,2025-05-26,ATRASO_1_30,8,False
4471,695,CC,4672.34,13,0.0173,732,2022-10-16,ATIVO,0,False
4472,4219,CS,8959.67,65,0.0235,904,2019-09-23,ATRASO_1_30,5,False
4473,4292,CS,14966.27,61,0.0275,744,2020-07-10,ATRASO_1_30,12,True
4474,2985,CD,768.39,8,0.0594,353,2024-05-20,ATRASO_31_90,34,True
4475,2436,CD,2266.36,4,0.0317,525,2018-03-17,ATRASO_31_90,35,False
4476,4275,FV,26109.05,46,0.0355,328,2020-06-13,ATRASO_31_90,44,False
4477,2840,EP,8851.21,11,0.0186,675,2026-01-06,ATRASO_1_30,3,False
4478,4755,FV,18976.74,51,0.0225,714,2022-05-23,ATRASO_1_30,4,False
4479,4029,FV,39795.66,38,0.0304,513,2022-08-12,ATRASO_1_30,5,True
4480,1672,EP,1890.91,23,0.022,794,2021-11-14,ATRASO_1_30,9,False
4481,3234,EP,6166.02,20,0.0236,769,2025-06-03,ATRASO_1_30,2,False
4482,665,CG,31555.79,11,0.0139,605,2024-03-06,ATRASO_1_30,3,False
4483,234,CC,2256.69,12,0.0362,552,2021-01-01,ATRASO_1_30,21,False
4484,420,CG,6335.54,10,0.0291,602,2023-09-03,ATRASO_31_90,40,True
4485,4933,CC,2309.88,12,0.0455,507,2023-08-13,ATRASO_1_30,22,False
4486,633,CD,1750.58,5,0.0334,607,2022-06-07,ATRASO_1_30,28,False
4487,1031,FV,20423.93,40,0.0495,233,2018-10-30,ATRASO_1_30,2,False
4488,3413,CS,15794.87,66,0.0343,483,2022-12-07,ATRASO_1_30,10,False
4489,868,FV,59837.82,49,0.0258,453,2021-02-05,ATRASO_1_30,11,False
4490,598,CC,4161.18,7,0.0476,340,2023-03-23,ATRASO_1_30,23,True
4491,3479,CS,15059.7,55,0.0304,668,2024-07-22,ATRASO_31_90,68,True
4492,4763,EP,9354.24,18,0.0364,686,2024-12-10,ATRASO_1_30,6,False
4493,644,CC,4835.74,14,0.0224,657,2025-10-21,ATRASO_1_30,19,False
4494,3295,CD,997.14,5,0.0369,496,2020-06-12,ATRASO_1_30,4,True
4495,2674,CG,29724.14,10,0.0249,680,2021-07-21,ATRASO_1_30,2,False
4496,4778,CG,30198.29,11,0.0111,807,2021-09-09,ATRASO_1_30,12,False
4497,4771,CS,17865.83,64,0.0107,591,2019-12-01,ATRASO_1_30,1,False
4498,2818,CS,7185.14,50,0.0314,473,2023-04-21,ATIVO,0,False
4499,4426,CG,41614.92,12,0.0348,284,2024-11-18,ATRASO_1_30,23,False
4500,1012,CS,9217.35,62,0.0402,485,2026-03-03,ATRASO_1_30,4,False
4501,2956,EP,8827.66,15,0.0346,593,2018-04-11,ATRASO_1_30,15,False
4502,841,FV,50512.56,51,0.0221,599,2024-06-17,ATRASO_1_30,2,False
4503,125,EP,11545.92,21,0.0402,544,2020-01-29,ATRASO_1_30,22,False
4504,3840,EP,2714.88,18,0.029,731,2024-07-24,ATRASO_1_30,2,False
4505,2826,FV,42738.85,64,0.0337,508,2019-12-29,ATRASO_1_30,24,False
4506,1,CG,48247.75,9,0.0176,705,2019-05-04,ATRASO_1_30,3,False
4507,4036,EP,8807.65,27,0.0262,512,2022-08-01,ATRASO_1_30,2,False
4508,4377,CS,9725.06,64,0.04,376,2023-12-10,ATRASO_1_30,8,False
4509,1991,CC,2148.21,7,0.0292,548,2019-08-16,QUITADO,0,False
4510,148,CS,21265.53,50,0.0401,510,2018-10-26,ATRASO_1_30,1,True
4511,1478,FV,30723.19,36,0.0203,784,2023-03-09,ATRASO_1_30,3,False
4512,3023,FV,72192.0,55,0.0282,505,2018-05-21,ATRASO_1_30,1,False
4513,269,CC,3405.04,13,0.0215,899,2021-11-19,ATRASO_1_30,8,True
4514,1945,CC,3458.31,15,0.0106,824,2021-09-27,QUITADO,0,False
4515,1100,CC,2290.71,9,0.04,313,2018-05-31,ATRASO_1_30,4,False
4516,3058,FV,34399.79,69,0.0258,634,2024-07-11,ATRASO_1_30,1,False
4517,1035,CC,6048.36,14,0.0298,668,2018-04-02,ATRASO_1_30,21,False
4518,3911,CC,3218.59,15,0.0392,412,2024-05-29,ATRASO_31_90,31,False
4519,1517,FV,39419.02,48,0.0433,586,2026-01-06,ATRASO_1_30,4,False
4520,560,EP,21120.28,22,0.0397,446,2019-09-10,ATRASO_1_30,3,False
4521,1356,EP,3878.72,19,0.0174,492,2024-12-10,ATRASO_1_30,1,False
4522,4732,EP,4552.05,29,0.0311,519,2019-12-22,ATRASO_1_30,5,False
